repo_url,repo_name,chart_path,error
https://github.com/open-webui/helm-charts,open-webui/helm-charts,E:\helm_clones_artifacthub\open-webui__helm-charts\charts\open-webui,"Error: no repository definition for https://otwld.github.io/ollama-helm/, https://helm.openwebui.com, https://apache.jfrog.io/artifactory/tika, https://helm.openwebui.com. Please add the missing repos via 'helm repo add'"
https://github.com/grafana/k8s-monitoring-helm,grafana/k8s-monitoring-helm,E:\helm_clones_artifacthub\grafana__k8s-monitoring-helm\charts\k8s-monitoring,Error: no repository definition for https://grafana.github.io/helm-charts. Please add the missing repos via 'helm repo add'
https://github.com/CloudPirates-io/helm-charts,CloudPirates-io/helm-charts,E:\helm_clones_artifacthub\CloudPirates-io__helm-charts\charts\clusterpirate,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 2 charts
Downloading common from repo oci://registry-1.docker.io/cloudpirates
Save error occurred:  could not download oci://registry-1.docker.io/cloudpirates/common: failed to resolve registry-1.docker.io/cloudpirates/common:2.2.0: GET ""https://registry-1.docker.io/v2/cloudpirates/common/manifests/2.2.0"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/cloudpirates/common: failed to resolve registry-1.docker.io/cloudpirates/common:2.2.0: GET ""https://registry-1.docker.io/v2/cloudpirates/common/manifests/2.2.0"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/atlassian/data-center-helm-charts,atlassian/data-center-helm-charts,E:\helm_clones_artifacthub\atlassian__data-center-helm-charts\src\main\charts\bamboo,Error: no repository definition for https://atlassian.github.io/data-center-helm-charts. Please add the missing repos via 'helm repo add'
https://github.com/zitadel/zitadel-charts,zitadel/zitadel-charts,E:\helm_clones_artifacthub\zitadel__zitadel-charts\charts\zitadel,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/jp-gouin/helm-openldap,jp-gouin/helm-openldap,E:\helm_clones_artifacthub\jp-gouin__helm-openldap,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/bootc/netbox-chart,bootc/netbox-chart,E:\helm_clones_artifacthub\bootc__netbox-chart\charts\netbox,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 3 charts
Downloading common from repo oci://registry-1.docker.io/bitnamicharts
Pulled: registry-1.docker.io/bitnamicharts/common:2.38.0
Digest: sha256:fd148d63a289816d6af9bb3bd6fbe6317f24918a663ed824ad53f8de004c4234
Downloading postgresql from repo oci://registry-1.docker.io/bitnamicharts
Pulled: registry-1.docker.io/bitnamicharts/postgresql:18.5.16
Digest: sha256:2e0eb26439c7f857677d33747b25636059f4189110e462f4a2c0ff73ae5314a7
Downloading valkey from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/valkey: failed to resolve registry-1.docker.io/bitnamicharts/valkey:5.4.10: GET ""https://registry-1.docker.io/v2/bitnamicharts/valkey/manifests/5.4.10"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/valkey: failed to resolve registry-1.docker.io/bitnamicharts/valkey:5.4.10: GET ""https://registry-1.docker.io/v2/bitnamicharts/valkey/manifests/5.4.10"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/OpsMx/spinnaker-helm,OpsMx/spinnaker-helm,E:\helm_clones_artifacthub\OpsMx__spinnaker-helm\charts\spinnaker,"load.go:138: Warning: Dependency locking is handled in Chart.lock since apiVersion ""v2"". We recommend migrating to Chart.lock.
load.go:120: Warning: Dependencies are handled in Chart.yaml since apiVersion ""v2"". We recommend migrating dependencies to Chart.yaml.
Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'"
https://github.com/milvus-io/milvus-helm,milvus-io/milvus-helm,E:\helm_clones_artifacthub\milvus-io__milvus-helm\charts\milvus,"Error: no repository definition for https://raw.githubusercontent.com/bitnami/charts/pre-2022/bitnami, https://milvus-io.github.io/milvus-helm, https://pulsar.apache.org/charts, https://raw.githubusercontent.com/bitnami/charts/pre-2022/bitnami, https://raw.githubusercontent.com/bitnami/charts/pre-2022/bitnami. Please add the missing repos via 'helm repo add'"
https://github.com/camunda/camunda-platform-helm,camunda/camunda-platform-helm,E:\helm_clones_artifacthub\camunda__camunda-platform-helm\charts\camunda-platform-8.3,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 4 charts
Dependency identity did not declare a repository. Assuming it exists in the charts directory
Downloading elasticsearch from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/elasticsearch: failed to resolve registry-1.docker.io/bitnamicharts/elasticsearch:19.21.2: GET ""https://registry-1.docker.io/v2/bitnamicharts/elasticsearch/manifests/19.21.2"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/elasticsearch: failed to resolve registry-1.docker.io/bitnamicharts/elasticsearch:19.21.2: GET ""https://registry-1.docker.io/v2/bitnamicharts/elasticsearch/manifests/19.21.2"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/WeblateOrg/helm,WeblateOrg/helm,E:\helm_clones_artifacthub\WeblateOrg__helm\charts\weblate,"Error: no repository definition for https://charts.bitnami.com/bitnami, https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'"
https://github.com/cowboysysop/charts,cowboysysop/charts,E:\helm_clones_artifacthub\cowboysysop__charts\archives\katib,"Error: no repository definition for https://charts.bitnami.com/bitnami/, https://charts.bitnami.com/bitnami/. Please add the missing repos via 'helm repo add'"
https://github.com/deliveryhero/helm-charts,deliveryhero/helm-charts,E:\helm_clones_artifacthub\deliveryhero__helm-charts\stable\cachet,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/groundhog2k/helm-charts,groundhog2k/helm-charts,E:\helm_clones_artifacthub\groundhog2k__helm-charts\charts\ghost,"Error: no repository definition for https://groundhog2k.github.io/helm-charts, https://groundhog2k.github.io/helm-charts. Please add the missing repos via 'helm repo add'"
https://github.com/jouve/charts,jouve/charts,E:\helm_clones_artifacthub\jouve__charts\charts\extra,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 1 charts
Downloading common from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/common: failed to resolve registry-1.docker.io/bitnamicharts/common:2.38.0: GET ""https://registry-1.docker.io/v2/bitnamicharts/common/manifests/2.38.0"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/common: failed to resolve registry-1.docker.io/bitnamicharts/common:2.38.0: GET ""https://registry-1.docker.io/v2/bitnamicharts/common/manifests/2.38.0"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/jfrog/charts,jfrog/charts,E:\helm_clones_artifacthub\jfrog__charts\stable\artifactory,Error: no repository definition for https://charts.jfrog.io/. Please add the missing repos via 'helm repo add'
https://github.com/AdWerx/charts,AdWerx/charts,E:\helm_clones_artifacthub\AdWerx__charts\awx,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/SigNoz/charts,SigNoz/charts,E:\helm_clones_artifacthub\SigNoz__charts\charts\signoz,"Error: no repository definition for https://charts.signoz.io, https://charts.signoz.io, https://charts.redpanda.com, https://charts.signoz.io. Please add the missing repos via 'helm repo add'"
https://github.com/gabe565/charts,gabe565/charts,E:\helm_clones_artifacthub\gabe565__charts\charts\adguard-home,Error: no repository definition for https://bjw-s.github.io/helm-charts. Please add the missing repos via 'helm repo add'
https://github.com/k8sgpt-ai/k8sgpt-operator,k8sgpt-ai/k8sgpt-operator,E:\helm_clones_artifacthub\k8sgpt-ai__k8sgpt-operator\chart\operator,Error: no repository definition for https://charts.k8sgpt.ai/. Please add the missing repos via 'helm repo add'
https://github.com/grafana-community/helm-charts,grafana-community/helm-charts,E:\helm_clones_artifacthub\grafana-community__helm-charts\charts\loki,"Error: no repository definition for https://charts.min.io/, https://grafana.github.io/helm-charts. Please add the missing repos via 'helm repo add'"
https://github.com/kubernetes/charts,kubernetes/charts,E:\helm_clones_artifacthub\kubernetes__charts\incubator\distribution,"manager.go:122: warning: a valid Helm v3 hash was not found. Checking against Helm v2 hash...
Error: no repository definition for https://kubernetes-charts.storage.googleapis.com/, https://kubernetes-charts.storage.googleapis.com/. Please add the missing repos via 'helm repo add'"
https://github.com/langfuse/langfuse-k8s,langfuse/langfuse-k8s,E:\helm_clones_artifacthub\langfuse__langfuse-k8s\charts\langfuse,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 5 charts
Downloading postgresql from repo oci://registry-1.docker.io/bitnamicharts
Pulled: registry-1.docker.io/bitnamicharts/postgresql:16.4.9
Digest: sha256:ab4a0db005ca6a34c16c8ba72e76cb0241c4b856ec0699e956ef6c5f4f661444
Downloading clickhouse from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/clickhouse: failed to resolve registry-1.docker.io/bitnamicharts/clickhouse:8.0.5: GET ""https://registry-1.docker.io/v2/bitnamicharts/clickhouse/manifests/8.0.5"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/clickhouse: failed to resolve registry-1.docker.io/bitnamicharts/clickhouse:8.0.5: GET ""https://registry-1.docker.io/v2/bitnamicharts/clickhouse/manifests/8.0.5"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/wiremind/wiremind-helm-charts,wiremind/wiremind-helm-charts,E:\helm_clones_artifacthub\wiremind__wiremind-helm-charts\charts\druid,"Error: no repository definition for https://charts.bitnami.com/bitnami, https://charts.bitnami.com/bitnami, https://charts.bitnami.com/bitnami, https://machine424.github.io/kube-hpa-scale-to-zero, https://wiremind.github.io/wiremind-helm-charts, https://wiremind.github.io/wiremind-helm-charts. Please add the missing repos via 'helm repo add'"
https://github.com/getredash/contrib-helm-chart,getredash/contrib-helm-chart,E:\helm_clones_artifacthub\getredash__contrib-helm-chart\charts\redash,"Error: no repository definition for https://charts.bitnami.com/bitnami, https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'"
https://github.com/ngrok/ngrok-operator,ngrok/ngrok-operator,E:\helm_clones_artifacthub\ngrok__ngrok-operator\helm\ngrok-operator,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 2 charts
Downloading common from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/common: failed to resolve registry-1.docker.io/bitnamicharts/common:2.36.0: GET ""https://registry-1.docker.io/v2/bitnamicharts/common/manifests/2.36.0"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/common: failed to resolve registry-1.docker.io/bitnamicharts/common:2.36.0: GET ""https://registry-1.docker.io/v2/bitnamicharts/common/manifests/2.36.0"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/evryfs/helm-charts,evryfs/helm-charts,E:\helm_clones_artifacthub\evryfs__helm-charts\charts\dependency-track,"Error: no repository definition for https://raw.githubusercontent.com/bitnami/charts/eb5f9a9513d987b519f0ecd732e7031241c50328/bitnami, https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'"
https://github.com/k8gb-io/k8gb,k8gb-io/k8gb,E:\helm_clones_artifacthub\k8gb-io__k8gb\chart\k8gb,"Error: no repository definition for https://coredns.github.io/helm, https://kubernetes-sigs.github.io/external-dns. Please add the missing repos via 'helm repo add'"
https://github.com/localstack/helm-charts,localstack/helm-charts,E:\helm_clones_artifacthub\localstack__helm-charts\charts\localstack,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/percona/percona-helm-charts,percona/percona-helm-charts,E:\helm_clones_artifacthub\percona__percona-helm-charts\charts\everest,"Error: no repository definition for https://prometheus-community.github.io/helm-charts, https://victoriametrics.github.io/helm-charts, https://percona.github.io/percona-helm-charts, https://percona.github.io/operator-lifecycle-manager. Please add the missing repos via 'helm repo add'"
https://github.com/Flagsmith/flagsmith-charts,Flagsmith/flagsmith-charts,E:\helm_clones_artifacthub\Flagsmith__flagsmith-charts\charts\flagsmith,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/glasskube/operator,glasskube/operator,E:\helm_clones_artifacthub\glasskube__operator\charts\glasskube-operator,"Error: no repository definition for https://charts.jetstack.io, https://prometheus-community.github.io/helm-charts, https://mariadb-operator.github.io/mariadb-operator, https://cloudnative-pg.io/charts/, https://charts.min.io/. Please add the missing repos via 'helm repo add'"
https://github.com/oauth2-proxy/oauth2-proxy,oauth2-proxy/oauth2-proxy,E:\helm_clones_artifacthub\oauth2-proxy__oauth2-proxy\contrib\local-environment\kubernetes,"Error: no repository definition for https://charts.dexidp.io, https://oauth2-proxy.github.io/manifests, https://conservis.github.io/helm-charts, https://conservis.github.io/helm-charts. Please add the missing repos via 'helm repo add'"
https://github.com/aws/karpenter,aws/karpenter,E:\helm_clones_artifacthub\aws__karpenter\charts\karpenter,Error: the lock file (Chart.lock) is out of sync with the dependencies file (Chart.yaml). Please update the dependencies
https://github.com/mvisonneau/helm-charts,mvisonneau/helm-charts,E:\helm_clones_artifacthub\mvisonneau__helm-charts\charts\gitlab-ci-pipelines-exporter,Error: no repository definition for https://charts.bitnami.com/bitnami. Please add the missing repos via 'helm repo add'
https://github.com/zilliztech/milvus-helm,zilliztech/milvus-helm,E:\helm_clones_artifacthub\zilliztech__milvus-helm\charts\milvus,"Error: no repository definition for https://raw.githubusercontent.com/bitnami/charts/archive-full-index/bitnami, https://zilliztech.github.io/milvus-helm, https://zilliztech.github.io/milvus-helm, https://pulsar.apache.org/charts, https://raw.githubusercontent.com/bitnami/charts/archive-full-index/bitnami, https://zilliztech.github.io/milvus-helm. Please add the missing repos via 'helm repo add'"
https://github.com/sentry-kubernetes/charts,sentry-kubernetes/charts,E:\helm_clones_artifacthub\sentry-kubernetes__charts\charts\sentry,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 5 charts
Downloading memcached from repo oci://registry-1.docker.io/cloudpirates
Pulled: registry-1.docker.io/cloudpirates/memcached:0.9.3
Digest: sha256:b5472e0c3f4ce4069b86dd16ba754ea78ef977ae5f9780ca1682557bdb02e94d
Downloading redis from repo oci://registry-1.docker.io/bitnamicharts
Pulled: registry-1.docker.io/bitnamicharts/redis:17.11.3
Digest: sha256:6472c71c6befe73673f584706a7924f6b57974a510149ed750b6f165ed7d30b2
Downloading kafka from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/kafka: failed to resolve registry-1.docker.io/bitnamicharts/kafka:29.3.14: GET ""https://registry-1.docker.io/v2/bitnamicharts/kafka/manifests/29.3.14"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/kafka: failed to resolve registry-1.docker.io/bitnamicharts/kafka:29.3.14: GET ""https://registry-1.docker.io/v2/bitnamicharts/kafka/manifests/29.3.14"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/apache/incubator-superset,apache/incubator-superset,E:\helm_clones_artifacthub\apache__incubator-superset\helm\superset,"Hang tight while we grab the latest from your chart repositories...
...Successfully got an update from the ""traefik"" chart repository
Update Complete. ⎈Happy Helming!⎈
Saving 2 charts
Downloading postgresql from repo oci://registry-1.docker.io/bitnamicharts
Save error occurred:  could not download oci://registry-1.docker.io/bitnamicharts/postgresql: failed to resolve registry-1.docker.io/bitnamicharts/postgresql:16.7.27: GET ""https://registry-1.docker.io/v2/bitnamicharts/postgresql/manifests/16.7.27"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit
Error: could not download oci://registry-1.docker.io/bitnamicharts/postgresql: failed to resolve registry-1.docker.io/bitnamicharts/postgresql:16.7.27: GET ""https://registry-1.docker.io/v2/bitnamicharts/postgresql/manifests/16.7.27"": response status code 429: toomanyrequests: You have reached your unauthenticated pull rate limit. https://www.docker.com/increase-rate-limit"
https://github.com/hivemq/helm-charts,hivemq/helm-charts,E:\helm_clones_artifacthub\hivemq__helm-charts\charts\hivemq-operator,Error: no repository definition for https://prometheus-community.github.io/helm-charts. Please add the missing repos via 'helm repo add'
