repo_url,repo_name,chart_path,values_files,helm_command,error_message
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,D:\helm_clones_github\trueforge-org__truecharts\charts\stable\vaultwarden,,helm template test D:\helm_clones_github\trueforge-org__truecharts\charts\stable\vaultwarden,"Error: execution error at (vaultwarden/templates/common.yaml:17:3): Ingress - Expected ingress [main] to be enabled. This chart is designed to work only with ingress enabled.

Use --debug flag to render out invalid YAML
"
https://github.com/trueforge-org/truecharts,trueforge-org/truecharts,D:\helm_clones_github\trueforge-org__truecharts\charts\stable\wireguard,,helm template test D:\helm_clones_github\trueforge-org__truecharts\charts\stable\wireguard,"Error: execution error at (wireguard/templates/common.yaml:19:3): Volumes - Expected the key [enabled] in [persistence.configfile] to exist

Use --debug flag to render out invalid YAML
"
https://github.com/medic/cht-core,medic/cht-core,D:\helm_clones_github\medic__cht-core\scripts\build\helm,,helm template test D:\helm_clones_github\medic__cht-core\scripts\build\helm,"Error: cht-chart/templates/sentinel/deployment.yaml:34:28
  executing ""cht-chart/templates/sentinel/deployment.yaml"" at <.Values.upstream_servers.docker_registry>:
    nil pointer evaluating interface {}.docker_registry

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\custom-serving,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\custom-serving,"Error: custom-serving/templates/deployment.yaml:17:34
  executing ""custom-serving/templates/deployment.yaml"" at <.Release.Time.Seconds>:
    nil pointer evaluating interface {}.Seconds

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\mpijob,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\mpijob,"Error: template: mpijob/templates/mpijob.yaml:37:17: executing ""mpijob/templates/mpijob.yaml"" at <len .Values.nodeSelectors>: error calling len: len of nil pointer

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\tfjob,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\tfjob,"Error: template: tfjob/templates/tfjob.yaml:300:21: executing ""tfjob/templates/tfjob.yaml"" at <len $tfNodeSelectors.Worker>: error calling len: reflect: call of reflect.Value.Type on zero Value

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\tfserving,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\tfserving,"Error: tensorflow-serving/templates/deployment.yaml:17:34
  executing ""tensorflow-serving/templates/deployment.yaml"" at <.Release.Time.Seconds>:
    nil pointer evaluating interface {}.Seconds

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\trtserving,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\jobmonitor\charts\trtserving,"Error: tensorrt-serving/templates/deployment.yaml:16:34
  executing ""tensorrt-serving/templates/deployment.yaml"" at <.Release.Time.Seconds>:
    nil pointer evaluating interface {}.Seconds

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\custom-serving,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\custom-serving,"Error: custom-serving/templates/deployment.yaml:17:34
  executing ""custom-serving/templates/deployment.yaml"" at <.Release.Time.Seconds>:
    nil pointer evaluating interface {}.Seconds

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\mpijob,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\mpijob,"Error: template: mpijob/templates/mpijob.yaml:37:17: executing ""mpijob/templates/mpijob.yaml"" at <len .Values.nodeSelectors>: error calling len: len of nil pointer

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\tfjob,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\tfjob,"Error: template: tfjob/templates/tfjob.yaml:300:21: executing ""tfjob/templates/tfjob.yaml"" at <len $tfNodeSelectors.Worker>: error calling len: reflect: call of reflect.Value.Type on zero Value

Use --debug flag to render out invalid YAML
"
https://github.com/WeBankFinTech/Prophecis,WeBankFinTech/Prophecis,D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\tfserving,,helm template test D:\helm_clones_github\WeBankFinTech__Prophecis\di\lcm\charts\tfserving,"Error: tensorflow-serving/templates/deployment.yaml:17:34
  executing ""tensorflow-serving/templates/deployment.yaml"" at <.Release.Time.Seconds>:
    nil pointer evaluating interface {}.Seconds

Use --debug flag to render out invalid YAML
"
